id,f_01_past_tense,f_02_perfect_aspect,f_03_present_tense,f_04_place_adverbials,f_05_time_adverbials,f_06_first_person_pronouns,f_07_second_person_pronouns,f_08_third_person_pronouns,f_09_pronoun_it,f_10_demonstrative_pronoun,f_11_indefinite_pronoun,f_12_proverb_do,f_13_wh_question,f_14_nominalization,f_15_gerunds,f_16_other_nouns,f_17_agentless_passives,f_18_by_passives,f_19_be_main_verb,f_20_existential_there,f_21_that_verb_comp,f_22_that_adj_comp,f_23_wh_clause,f_24_infinitives,f_25_present_participle,f_26_past_participle,f_27_past_participle_whiz,f_28_present_participle_whiz,f_29_that_subj,f_30_that_obj,f_31_wh_subj,f_32_wh_obj,f_33_pied_piping,f_34_sentence_relatives,f_35_because,f_36_though,f_37_if,f_38_other_adv_sub,f_39_prepositions,f_40_adj_attr,f_41_adj_pred,f_42_adverbs,f_43_type_token,f_44_mean_word_length,f_45_conjuncts,f_46_downtoners,f_47_hedges,f_48_amplifiers,f_49_emphatics,f_50_discourse_particles,f_51_demonstratives,f_52_modal_possibility,f_53_modal_necessity,f_54_modal_predictive,f_55_verb_public,f_56_verb_private,f_57_verb_suasive,f_58_verb_seem,f_59_contractions,f_61_stranded_preposition,f_62_split_infinitve,f_63_split_auxiliary,f_64_phrasal_coordination,f_66_neg_synthetic,f_67_neg_analytic,
33,A11,37.16806333,6.367877595,20.73982356,5.395007407,4.974904371,0.596988525,0.39799235,4.974904371,4.731686824,1.636190771,0.994980874,0.90653813,0.066332058,26.75393017,10.34780109,248.6346651,1.392973224,0.309549605,8.667388949,1.790965574,1.348751852,0.309549605,0.11055343,11.25433922,1.614080085,0.972870188,3.183938798,3.117606739,0.552767152,0.707541955,1.901519004,0.420103036,1.392973224,0.596988525,0.530656466,1.039202246,0.574877838,1.680412143,123.4881818,80.92511111,2.697503704,46.10078051,0.128927411,5.068862787,1.260309107,2.785946448,0.464324408,1.636190771,4.510579963,0.265328233,3.117606739,1.989961749,0.596988525,2.166847237,2.542728901,6.235213479,2.874389192,0.530656466,0.221106861,0.088442744,0.044221372,0.420103036,8.357839344,0.773874013,2.874389192
34,A12,17.91196543,3.891354935,51.81955064,2.092336573,3.030954849,0.410645496,0.07821819,26.59418448,6.511664288,2.913627564,1.486145603,2.170554763,0.019554547,21.13846575,9.757719158,211.4433211,1.779463814,0.410645496,8.701773597,1.759909267,2.170554763,0.156436379,1.114609202,15.23299243,0.743072802,0.195545474,2.894073017,2.346545689,1.016836465,1.05594556,2.913627564,0.684409159,2.502982068,1.05594556,2.248772952,0.782181896,2.229218405,1.544809245,107.0611471,67.69784313,2.79630028,53.36435988,0.084690745,4.808395918,2.933182112,3.070063943,0.215100022,2.620309353,5.162400516,0.058663642,5.788146033,5.338391443,4.067345861,1.740354719,4.008682219,12.80822855,5.299282348,1.271045582,0.058663642,0.097772737,0,0.723518254,16.93423806,1.212381939,3.382936702
35,A13,13.34411646,6.267691063,59.44197331,2.426202992,3.234937323,2.628386575,4.448038819,6.874241812,8.28952689,0.404367165,0.404367165,2.426202992,0.202183583,19.40962394,7.48079256,254.9534978,1.819652244,0.202183583,9.502628387,1.617468662,0.808734331,0.606550748,0.202183583,15.97250303,1.415285079,2.426202992,3.841488071,1.617468662,3.639304488,1.010917913,1.213101496,0,0.404367165,1.617468662,0,0,1.819652244,0.202183583,106.7529317,84.71492115,4.650222402,28.91225233,0.242418116,4.723542601,0.606550748,0.808734331,0,0.606550748,2.426202992,0.202183583,2.830570158,3.639304488,1.617468662,3.03275374,5.25677315,5.458956733,3.841488071,0.202183583,2.426202992,0.404367165,0,0.404367165,13.14193288,0.202183583,3.437120906
36,A14,23.35725899,8.010469128,50.24388309,3.767299837,4.679382956,9.517389063,2.141412539,14.03814887,6.860451283,2.101756751,1.189673633,2.181068327,0.039655788,17.25026768,9.715668002,248.1659198,1.07070627,0.118967363,11.73811318,2.101756751,2.498314629,0.396557878,0.317246302,13.44331205,0.991394694,0.872427331,2.696593568,2.101756751,1.58623151,1.07070627,1.268985208,0.198278939,0.436213665,1.58623151,0.594836816,0.515525241,2.181068327,1.110362057,102.7084903,65.90791926,3.806955625,39.25922988,0.157552445,4.632245408,1.150017845,1.625887298,0.198278939,1.031050482,5.234563985,0.237934727,4.163857715,4.005234564,1.824166237,4.639727168,8.763929095,9.081175398,4.362136654,0.475869453,5.631121862,0.198278939,0.158623151,0.71380418,8.763929095,1.110362057,5.274219772
37,A15,33.18797741,6.906845386,40.09482279,7.140975738,4.624074453,20.0474114,4.038748573,9.892007375,8.779888203,3.219292341,2.985161989,1.843776523,0.029266294,15.1599403,12.29184348,212.122099,0.848722526,0.234130352,11.41385466,2.458368697,1.697445053,0.321929234,0.234130352,13.08203342,2.282770933,1.258450642,1.785243935,2.868096813,1.638912465,0.43899441,2.107173169,0.380461822,1.082852878,1.638912465,0.497526998,1.053586584,1.31698323,1.053586584,103.2807516,68.57092686,3.833884515,59.26424537,0.152067664,4.561029533,1.02432029,2.429102403,0.614592174,1.931575405,5.823992508,0.468260704,5.560595862,4.009482279,1.112119172,3.599754163,4.243612631,10.09687143,3.804618221,1.287716936,5.794726214,0.351195528,0.175597764,0.907255114,8.077497147,1.785243935,4.272878925
38,A16,4.561665423,2.211716569,63.86331592,4.451079594,2.654059882,2.819938625,11.69445136,4.20226148,8.045119018,3.317574853,1.24409057,2.156423654,0.221171657,12.96618838,14.29321832,225.9268475,1.824666169,0.110585828,12.88324901,1.824666169,1.161151198,0.221171657,0.1935252,17.74902546,2.543474054,0.912333085,2.184070111,1.824666169,1.216444113,0.248818114,2.018191369,0.304111028,0.387050399,1.741726798,0.663514971,0.580575599,4.20226148,1.299383484,93.30679273,80.83824058,7.049846562,50.09538028,0.115064554,4.666171969,1.24409057,1.824666169,0.414696857,2.045837826,4.921069365,0.221171657,3.732271709,9.012745017,2.930524453,5.861048907,2.073484283,6.026927649,4.229907937,0.276464571,3.483453595,0.276464571,0,1.24409057,11.52857261,0.663514971,4.174615023
39,A17,34.53764715,6.663211668,53.34271119,2.85037388,5.182497964,20.95209891,11.58658473,27.13407863,7.329532835,2.443177612,3.368623677,4.331087584,0.14807137,11.51254905,10.66113867,207.9662397,0.962463908,0.074035685,13.25238765,2.184052713,0.777374695,0.074035685,0.962463908,15.54749389,1.813874287,0.592285482,1.184570963,1.85089213,0,0.444214111,1.295624491,0.259124898,0.666321167,1.480713704,1.184570963,0.629303324,3.405641519,1.369660176,82.549789,59.45065522,5.848819131,58.89538758,0.142851855,4.459099342,1.480713704,1.85089213,0.14807137,2.85037388,6.441104612,0.592285482,4.034944843,6.033908344,2.072999186,6.033908344,5.885836973,14.06678019,4.331087584,0.777374695,12.14185237,0.962463908,0.111053528,1.110535278,8.440068113,1.554749389,7.292514992
40,A18,17.98713075,6.658219672,62.33385506,4.173809346,4.819756031,13.86300961,2.161436983,32.76937219,8.993565377,3.030980597,5.962584781,4.571314998,0.173908723,18.73245385,10.7078085,170.6789893,0.496882065,0.049688207,11.60219622,1.664554918,2.931604184,0.298129239,0.347817446,12.67049266,1.440957989,0.571414375,1.093140543,1.98752826,0.496882065,1.117984646,3.155201113,0.968920027,1.440957989,1.416113885,1.291893369,0.869543614,1.664554918,1.714243124,96.29574421,67.50142854,2.98129239,55.05453281,0.11443194,4.662297254,1.788775434,2.211125189,0.496882065,2.683163151,5.639611438,0.521726168,5.788676058,3.503018559,1.117984646,4.19865345,8.049489454,14.03691834,2.832227771,1.366425679,7.676827905,1.565178505,0,0.720478994,11.13015826,2.633474945,8.322774589
41,A19,10.99515051,3.709745905,51.13191946,2.838179096,2.59235256,2.614700427,1.318524147,3.709745905,6.77140367,3.307484301,1.363219881,1.452611348,0.067043601,28.98518336,14.25793908,236.7756498,1.206784812,0.178782935,10.74932398,1.676090017,2.324178157,0.223478669,0.245826536,12.9617628,2.30183029,1.251480546,3.821485239,3.776789505,0.64808814,0.670436007,1.94426442,0.35756587,0.983306143,1.407915614,0.536348806,0.804523208,2.368873891,1.430263481,104.7891479,77.10014079,4.53661698,41.14242296,0.126958232,5.008623706,2.815831229,1.810177219,0.469305205,2.056003754,3.352180034,0.156435068,4.603660581,6.458533533,1.921916553,4.022616041,4.24609471,8.603928755,4.112007509,1.00565401,0.782175341,0.469305205,0.044695734,0.692783874,6.592620734,0.849218942,3.88852884
42,A1A,15.11989437,7.836790323,55.73065292,1.70365007,3.577665148,8.049746582,0.319434388,13.69308744,9.583031645,3.343413263,4.067464543,2.576770731,0.021295626,29.34537246,10.30708293,177.3925636,1.405511308,0.276843136,15.33285063,3.236935134,4.23782955,0.553686273,0.383321266,13.88474807,1.746241322,0.745346906,1.149963797,1.171259423,1.8101282,1.852719451,1.959197581,0.596277525,2.448996976,3.386004515,0.553686273,1.916606329,1.8101282,1.384215682,112.589974,89.14348993,6.367392138,48.61791388,0.102389369,5.109765625,2.555475105,1.618467567,0.191660633,1.661058819,4.727628945,0.042591252,5.835001491,6.282209634,1.639763193,3.556369522,8.901571617,12.7560799,3.51377827,1.235146301,0.511095021,0.873120661,0,0.915711913,11.77648111,1.70365007,7.112739043
43,A1B,27.32786171,8.09848925,47.84645555,2.106333527,4.666618245,13.01932016,0.962376525,22.15281813,9.823503777,4.70293434,4.267141197,3.322922719,0.181580476,17.92199303,8.116647298,182.6699593,0.889744335,0.108948286,13.8727484,1.906595003,4.339773388,0.798954096,0.453951191,12.51089483,1.361853574,0.762638001,1.035008716,1.143957002,1.507117955,2.560284718,1.688698431,1.053166764,2.251597908,2.16080767,0.690005811,1.180273097,2.306072051,1.216589192,109.4748693,57.65180128,4.975305055,59.99418942,0.119171267,4.593392977,2.233439861,2.342388146,0.435793144,1.779488669,6.627687391,0.236054619,8.988233585,5.62899477,1.833962812,2.814497385,7.71717025,14.43564788,2.977919814,1.725014526,2.251597908,1.343695526,0,0.835270192,8.879285299,2.487652528,8.443492156
44,A1D,22.95430393,6.163655685,46.97130712,4.038257173,2.763018066,3.188097768,2.550478215,22.74176408,7.01381509,2.975557917,2.763018066,1.70031881,0,16.36556854,11.26461211,217.6408077,1.487778959,0.425079702,10.83953241,1.487778959,2.763018066,0.637619554,0,9.351753454,1.70031881,1.70031881,1.487778959,2.125398512,1.275239107,1.487778959,2.125398512,1.062699256,2.125398512,1.275239107,1.275239107,0.850159405,2.125398512,1.487778959,103.7194474,89.26673751,3.825717322,64.61211477,0.341551541,4.899546648,1.275239107,3.40063762,1.275239107,1.487778959,5.100956429,0.425079702,4.888416578,3.40063762,1.487778959,3.188097768,3.40063762,10.20191286,1.912858661,0.850159405,1.487778959,0.637619554,0,0.212539851,7.438894793,1.275239107,2.763018066
45,A1E,20.91624248,7.58907913,44.1462286,1.758445164,5.552984729,4.349838038,0.555298473,8.792225821,7.496529385,1.943544655,1.573345673,1.758445164,0.092549745,32.57751041,8.792225821,241.7399352,0.740397964,0.092549745,9.254974549,2.128644146,3.331790838,0.462748727,0.462748727,14.62285979,1.85099491,0.925497455,2.86904211,2.498843128,0.740397964,0.740397964,1.388246182,0.370198982,1.110596946,2.776492365,0.832947709,0.462748727,1.665895419,1.295696437,109.3012494,72.46645072,2.406293383,42.1101342,0.203054142,4.92437935,1.203146691,2.498843128,0.832947709,1.0180472,4.442387783,0.277649236,4.534937529,4.72003702,1.480795928,5.275335493,9.532623785,9.532623785,4.627487274,1.0180472,0.832947709,0.277649236,0,1.0180472,5.275335493,1.203146691,4.905136511
46,A1F,17.04832039,6.758801574,48.21950973,1.916675073,3.732472511,9.684253001,6.758801574,14.62725714,7.565822657,2.925451427,2.42106325,3.127206698,0,24.71502068,8.877231918,223.1413296,0.807021083,0,13.31584788,1.614042167,3.53071724,0.605265813,0.706143448,18.66236255,0.807021083,1.10965399,1.714919802,2.42106325,0.504388177,1.210531625,1.916675073,0.504388177,1.412286896,0.605265813,0.403510542,0.504388177,2.622818521,1.311409261,103.197821,72.93453041,6.052658126,46.50458993,0.244325633,4.812152817,1.10965399,2.42106325,0.706143448,1.10965399,5.548269949,0.302632906,5.346514678,4.943004136,2.42106325,6.254413397,7.162312115,11.90356098,4.135983053,1.412286896,2.824573792,0.201755271,0,1.412286896,8.675476647,2.219307979,6.153535761
47,A1G,29.93585175,8.82038489,34.1233072,6.593014968,7.127583749,3.11831789,0,14.96792587,3.029223093,1.781895937,1.42551675,1.069137562,0.089094797,22.808268,9.08766928,251.5146115,0.623663578,0,7.929436921,1.603706344,2.049180328,0.178189594,0.089094797,13.18602994,1.603706344,0.890947969,3.385602281,1.336421953,1.069137562,0.980042766,1.781895937,0.445473984,0.712758375,2.138275125,0.089094797,0.356379187,1.069137562,0.890947969,114.7540984,79.4725588,2.940128297,40.18175339,0.238684961,5.013412071,1.069137562,2.138275125,0,0.801853172,4.54383464,0.178189594,3.029223093,3.207412687,0.801853172,5.167498218,11.4932288,8.196721311,4.098360656,0.445473984,0.534568781,0.267284391,0,0.801853172,6.949394155,1.781895937,2.405559515
48,A1H,56.05839416,3.795620438,11.38686131,1.751824818,4.671532847,0.875912409,0.291970803,35.32846715,3.211678832,1.751824818,0.291970803,0.583941606,0,21.31386861,9.051094891,263.0656934,0.291970803,0.291970803,10.2189781,0.291970803,1.167883212,0.291970803,0,11.09489051,1.459854015,1.459854015,1.459854015,1.459854015,0.291970803,0.291970803,3.795620438,0,0.291970803,2.335766423,0.291970803,0,0.583941606,0.875912409,125.8394161,66.56934307,4.087591241,32.40875912,0.358832117,4.978275181,0.291970803,1.167883212,0,0.291970803,4.087591241,0,4.671532847,2.627737226,0,1.459854015,5.547445255,7.299270073,2.04379562,1.751824818,0,0,0,0,10.51094891,0.875912409,2.627737226
49,A1J,26.47617799,7.798676191,37.09286323,2.359263386,3.932105643,5.570482994,0.851956223,12.64827315,6.81564978,2.359263386,1.245166787,1.310701881,0.065535094,28.44223081,10.81329052,236.9749001,0.65535094,0.131070188,9.961334295,2.621403762,3.276754702,0.32767547,0.196605282,16.71144898,1.507307163,1.114096599,2.686938856,2.883544138,0.65535094,1.572842257,2.75247395,0.065535094,0.720886034,1.769447539,1.179631693,0.720886034,1.900517727,1.048561505,105.9702471,67.04240121,3.538895078,39.25552133,0.192411036,4.970090835,1.310701881,2.162658103,0.524280752,1.179631693,4.063175831,0.393210564,3.538895078,4.063175831,2.097123009,9.8957992,11.86185202,10.42007995,7.602070909,0.786421129,1.703912445,0.458745658,0.131070188,0.720886034,7.012255063,0.917491317,4.128710925
50,A1K,23.28830927,4.191895668,39.59012576,3.726129483,3.726129483,0.465766185,4.191895668,13.50721938,2.328830927,4.191895668,4.657661854,1.863064741,0,9.781089893,8.383791337,269.6786213,0.465766185,0,14.43875175,2.328830927,1.863064741,0,0,11.64415463,1.397298556,1.397298556,0.931532371,3.260363298,0.465766185,0.465766185,2.328830927,0.465766185,0,2.794597112,0.465766185,0.465766185,2.794597112,1.397298556,84.30367955,68.00186306,3.260363298,55.42617606,0.382394038,4.570048309,0.465766185,1.863064741,0.931532371,0.931532371,2.794597112,1.397298556,5.589194224,1.397298556,0.931532371,5.123428039,1.863064741,4.657661854,1.397298556,1.397298556,4.191895668,0,0,0.465766185,6.05496041,2.328830927,5.589194224
51,A1L,14.09820126,5.347593583,66.11570248,3.403014098,1.944579485,5.347593583,6.806028196,31.11327175,9.236752552,1.458434614,2.430724356,2.916869227,0.486144871,11.18133204,11.66747691,220.7097715,0.972289742,0.486144871,15.55663588,3.403014098,0.972289742,0,0,12.63976665,2.916869227,0.972289742,2.430724356,2.916869227,0.972289742,0,5.833738454,1.458434614,0.486144871,2.430724356,0.486144871,0.486144871,2.916869227,0.486144871,109.382596,64.65726787,9.236752552,43.26689353,0.346621293,4.649035813,0.486144871,0.972289742,0,0.486144871,5.833738454,0,2.430724356,2.916869227,2.430724356,1.944579485,8.750607681,11.18133204,1.458434614,1.944579485,5.833738454,1.458434614,0,0.486144871,9.722897423,0.972289742,6.319883325
52,A1M,21.30024079,7.223559919,49.45360252,3.333950732,4.445267642,3.889609187,0.555658455,17.96629005,6.297462493,3.704389702,1.111316911,1.481755881,0.37043897,28.15336173,12.22448602,212.2615299,0.74087794,0,17.59585108,3.704389702,5.186145583,0.74087794,0.555658455,17.22541211,1.666975366,0.185219485,2.222633821,2.778292276,0.74087794,0.555658455,2.407853306,0.37043897,2.037414336,2.222633821,1.296536396,0.37043897,2.593072791,2.037414336,116.5030561,70.01296536,8.705315799,47.04574921,0.254862011,4.968168665,3.889609187,1.111316911,0.185219485,0.74087794,5.556584553,0.555658455,4.074828672,9.075754769,3.148731247,4.260048157,3.333950732,13.15058344,4.074828672,1.111316911,1.666975366,0.37043897,0,0.185219485,6.297462493,1.296536396,3.704389702
53,A1N,47.4592814,7.198194351,23.97364729,3.538095529,6.527176234,5.490148234,0.671018117,24.03464894,6.283169646,1.220032941,2.623070823,2.379064235,0.244006588,9.211248704,11.34630635,264.0151284,0.427011529,0.244006588,8.967242116,0.854023059,1.159031294,0.183004941,0.061001647,13.90837553,1.586042823,0.976026353,1.586042823,2.501067529,0.366009882,0.915024706,1.830049411,0.488013176,0.671018117,3.355090587,0.549014823,0.915024706,1.464039529,0.976026353,105.1668395,55.26749222,3.111083999,46.91026658,0.215030806,4.666872852,0.671018117,2.68407247,0.427011529,0.854023059,4.453120234,0.305008235,3.172085646,3.233087293,0.976026353,4.392118587,5.185139999,6.40517294,3.050082352,0.305008235,1.769047764,0.366009882,0,0.488013176,6.039163057,0.732019765,4.392118587
54,A1P,34.40936502,10.99680738,30.50727208,10.28733593,8.868393047,13.12522171,1.418942888,18.09152182,3.192621497,3.192621497,0.354735722,2.483150053,0,25.54097198,10.64207166,230.2234835,1.418942888,0,9.932600213,3.547357219,5.321035828,0,0.709471444,13.12522171,1.773678609,0.709471444,3.902092941,3.192621497,0.709471444,2.483150053,1.064207166,0.709471444,0.354735722,3.192621497,0.709471444,1.064207166,1.773678609,1.418942888,116.7080525,66.33557999,1.773678609,38.66619369,0.304717985,4.764986106,0.354735722,1.418942888,0.709471444,0,2.483150053,1.064207166,4.966300106,4.611564385,2.128414331,10.28733593,14.89890032,7.804185882,5.67577155,1.418942888,1.773678609,0.354735722,0,0.709471444,7.44945016,0.354735722,6.385242994
55,A1R,38.04656445,3.975014196,35.77512777,2.271436684,2.839295855,3.975014196,7.382169222,9.085746735,12.49290176,2.271436684,4.542873367,3.975014196,0,19.87507098,12.49290176,223.1686542,0.567859171,0.567859171,14.76433844,2.839295855,1.135718342,0.567859171,0,11.92504259,1.135718342,0.567859171,1.703577513,3.407155026,1.135718342,1.135718342,3.407155026,0.567859171,1.135718342,1.135718342,1.135718342,2.271436684,3.975014196,1.135718342,107.3253833,69.27881885,2.839295855,64.16808631,0.394662124,4.771061093,2.271436684,6.814310051,0.567859171,0.567859171,5.110732538,0,3.407155026,4.542873367,2.839295855,1.703577513,3.407155026,8.517887564,1.703577513,3.975014196,6.814310051,0.567859171,0,1.703577513,6.24645088,1.135718342,7.950028393
56,A1S,22.31926249,8.410156882,42.2125182,2.426006793,4.366812227,1.132136503,0.646935145,6.631085234,8.086689309,1.536470969,0.404334465,1.374737183,0,29.03121462,9.623160278,264.9199418,1.05126961,0.080866893,8.329289989,2.021672327,2.021672327,0.242600679,0.080866893,15.93077794,1.374737183,0.808668931,2.749474365,3.558143296,0.404334465,1.05126961,2.183406114,0.404334465,0.404334465,2.911208151,1.29387029,0.566068252,1.29387029,1.29387029,109.7363739,68.81772602,2.911208151,37.76483907,0.201035096,4.945553377,1.455604076,2.10253922,0.646935145,0.646935145,2.830341258,0,3.153808831,3.639010189,1.536470969,6.631085234,9.865760957,7.924955523,5.579815623,0.889535824,0.161733786,0.080866893,0,0.404334465,8.329289989,1.132136503,3.881610869
57,A1T,17.93499802,7.134363853,49.04875149,2.279032897,3.7653587,8.917954816,1.783590963,17.53864447,9.314308363,3.269916766,2.873563218,2.576298058,0,27.24930638,10.40428062,199.8612763,0.891795482,0.099088387,13.67419738,2.972651605,4.161712247,0.198176774,0.396353547,16.15140706,1.288149029,1.089972255,1.684502576,2.477209671,0.594530321,1.387237416,1.684502576,0.693618708,2.378121284,1.387237416,0.792707095,0.792707095,2.675386445,1.783590963,108.7990488,77.68529528,5.152596116,49.94054697,0.243063813,4.871541057,1.684502576,2.675386445,0.693618708,2.675386445,4.954419342,0.396353547,6.936187079,4.756242568,2.179944511,6.341656758,7.134363853,10.99881094,3.864447087,1.189060642,1.288149029,0.396353547,0,0.594530321,8.620689655,2.576298058,5.449861276
58,A1U,23.72735116,5.176876618,61.04400345,5.608283003,3.235547886,9.490940466,3.235547886,15.74633305,5.39257981,3.235547886,2.588438309,3.666954271,0,25.88438309,9.922346851,199.9568594,1.294219154,0,15.31492666,5.39257981,4.745470233,0.431406385,0,12.94219154,1.294219154,0.215703192,2.372735116,2.588438309,0.431406385,1.725625539,3.451251079,1.078515962,2.372735116,2.372735116,2.157031924,1.509922347,2.157031924,0.647109577,105.6945643,67.51509922,5.176876618,52.41587575,0.253019845,4.888370952,1.294219154,1.941328732,0.431406385,3.666954271,7.118205349,0.215703192,4.961173425,3.666954271,3.666954271,2.804141501,7.118205349,8.628127696,4.745470233,0.86281277,4.098360656,0.86281277,0.215703192,0.647109577,6.471095772,2.372735116,6.902502157
